Chip Run Info,G:\drma_data\Fluidigm_BioMark_data\CheeseAssayValidation_Triplicates\ChipRun.bml,Combined Chip Run,192.24 (169x),GE 192x24 PCR+Melt v2,ROX,EvaGreen,13.03.2020 12:44:40,00:51:27,GDC172-31-6-71,SamplePlateName: Undefined/Undefined,SamplePlateBarCode: Undefined/Undefined,ReagentPlateName: NA,ReagentPlateBarCode: NA
S112-A48,Pediococcus stilesii DSM 18001 (1),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S113-A48,Std_24 (10^8 c/ul) (1) ,Standard,100000000,Lbrhamn_trpD,Test,7.04622819593279,97038480.1165764,0.97,Pass,0.05,80.0793398522274,999,1
S114-A48,2 Mock 10^4,Unknown,1,Lbrhamn_trpD,Test,20.0962660649456,19515.3823421936,0.91,Pass,0.05,80.840093142825,999,1
S111-A48,Propionibacterium freudenreichii FAM 15346 (1),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S110-A48,Pediococcus acidilactici DSM 20284 (1),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S109-A48,Lactococcus lactis subsp. cremoris FAM 23216 (1),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S124-A48,Lactobacillus helveticus DSM 20075 (1),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S125-A48,Lactobacillus paracasei FAM 19331 (1),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S126-A48,Lactobacillus rhamnosus FAM 19984 (1),Unknown,1,Lbrhamn_trpD,Test,14.6895731484971,663563.31242102,0.97,Pass,0.05,80.1343485265408,999,1
S123-A48,Lactobacillus curvatus FAM 18731 (1),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S122-A48,Lactobacillus brevis CCUG 33268 (1),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S121-A48,Enterococcus durans FAM 22256 (1),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S136-A48,Streptococcus salivarius DSM 20560 (1),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S137-A48,Std_24 (10^7 c/ul) (1),Standard,10000000,Lbrhamn_trpD,Test,10.62497478911,9402094.39987611,0.96,Pass,0.05,80.1042006838781,999,1
S138-A48,3 Mock 10^3,Unknown,1,Lbrhamn_trpD,Test,23.8923922572721,1640.901533622,0.96,Pass,0.05,80.7484943886097,999,1
S135-A48,Streptococcus thermophilus DSM 20617 (1),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S134-A48,Pediococcus acidilactici FAM 13881 (1),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S133-A48,Lactococcus lactis subsp. lactis ATCC 19435 (1),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S148-A48,Lactobacillus helveticus FAM 13019 (1),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S149-A48,Lactobacillus paraplantarum DSM 10667 (1),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S150-A48,Lactobacillus rhamnosus FAM 22674 (1),Unknown,1,Lbrhamn_trpD,Test,14.8091679959776,613770.214733306,0.93,Pass,0.05,80.692057997905,999,1
S147-A48,Lactobacillus curvatus FAM 18867 (1),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S146-A48,Lactobacillus brevis CCUG 48612 (1),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S145-A48,Enterococcus faecalis ATCC 19433 (1),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S160-A48,Acidipropionibacterium acidipropionici DSM 4900 (1),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S161-A48,Std_24 (10^6 c/ul) (1),Standard,1000000,Lbrhamn_trpD,Test,14.0292639064688,1020756.67822053,0.97,Pass,0.05,80.1610487586246,999,1
S162-A48,4 Mock 10^2,Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S159-A48,Streptococcus thermophilus FAM 10792 (1),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S158-A48,Pediococcus acidilactici FAM 19158 (1),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S157-A48,Lactococcus lactis subsp. lactis FAM 17950 (1),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S172-A48,Lactobacillus helveticus FAM 19190 (1),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S173-A48,Lactobacillus paraplantarum DSM 10641 (1),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S174-A48,Lactobacillus sakei FAM 14960 (1),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S171-A48,Lactobacillus delbrueckii DSM 20081 (1),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S170-A48,Lactobacillus casei ATCC 393 (1),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S169-A48,Enterococcus faecalis FAM 22123 (1),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S184-A48,Acidipropionibacterium jensenii DSM 20535 (1),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S185-A48,Std_24 (10^5 c/ul) (1),Standard,100000,Lbrhamn_trpD,Test,17.5809222339008,100664.398100124,0.95,Pass,0.05,80.3412398333362,999,1
S186-A48,NTC (TE) (1),NTC,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S183-A48,Streptococcus thermophilus FAM 21476 (1),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S182-A48,Pediococcus pentosaceus DSM 20336 (1),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S181-A48,Lactococcus lactis subsp. lactis FAM 23201 (1),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S012-A48,Lactobacillus paraplantarum FAM 18197 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S011-A48,Lactobacillus parabuchneri DSM 5707 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S010-A48,Lactobacillus delbrueckii DSM 20074 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S007-A48,Clostridium tyrobutyricum DSM 2637 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S008-A48,Enterococcus faecalis DSM 20376 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S009-A48,Lactobacillus casei FAM 20446 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S024-A48,Std_24 (10^4 c/ul) (2),Standard,10000,Lbrhamn_trpD,Test,21.6097003236007,7272.43998593094,0.91,Pass,0.05,80.1940287640603,999,1
S023-A48,Acidipropionibacterium thoenii DSM 20276 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S022-A48,Clostridium butyricum DSM 10702 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S019-A48,Lactobacillus sakei DSM 15831 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S020-A48,Leuconostoc mesenteroides DSM 20346 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S021-A48,Pediococcus pentosaceus DSM 20333 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S036-A48,Lactobacillus plantarum DSM 20174 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S035-A48,Lactobacillus parabuchneri FAM 21731 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S034-A48,Lactobacillus delbrueckii DSM 20072 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S031-A48,Clostridium tyrobutyricum FAM 1550 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S032-A48,Enterococcus faecium DSM 20477 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S033-A48,Lactobacillus coryniformis FAM 20761 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S048-A48,Std_24 (10^3 c/ul) (2),Standard,1000,Lbrhamn_trpD,Test,23.2230507351374,2539.106265992,0.81,Pass,0.05,80.0707519961885,999,1
S047-A48,Clostridium sporogenes DSM 795 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S046-A48,Leuconostoc carnosum DSM 5576 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S043-A48,Lactobacillus sakei DSM 20017 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S044-A48,Leuconostoc mesenteroides DSM 20484 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S045-A48,Pediococcus pentosaceus DSM 20280 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S060-A48,Lactobacillus plantarum ATCC 8014 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S059-A48,Lactobacillus parabuchneri FAM 21823 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S058-A48,Lactobacillus fermentum DSM 20052 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S055-A48,Clostridium tyrobutyricum FAM 22550 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S056-A48,Enterococcus faecium FAM 1711 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S057-A48,Lactobacillus coryniformis DSM 20001 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S072-A48,5 Mock 10^4 (preamp),Unknown,1,Lbrhamn_trpD,Test,12.9798869668034,2023810.30461819,0.97,Pass,0.05,81.690377683025,999,1
S071-A48,Lactobacillus buchneri DSM 20057 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S070-A48,Leuconostoc lactis DSM 20202 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S067-A48,Lactococcus lactis subsp. cremoris DSM 20069 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S068-A48,Leuconostoc mesenteroides DSM 20343 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S069-A48,Propionibacterium freudenreichii DSM 20271 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S084-A48,Lactobacillus plantarum FAM 18858 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S083-A48,Lactobacillus paracasei DSM 5622 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S082-A48,Lactobacillus fermentum FAM 11660 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S079-A48,Enterococcus durans DSM 20633 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S080-A48,Enterococcus faecium FAM 19316 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S081-A48,Lactobacillus coryniformis DSM 20004 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S096-A48,6 Mock 10^3 (preamp),Unknown,1,Lbrhamn_trpD,Test,16.9212837869614,154783.889098505,0.93,Pass,0.05,81.6588095699327,999,1
S095-A48,Clostridium beijerinckii DSM 791 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S094-A48,Leuconostoc pseudomesenteroides DSM 20193 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S091-A48,Lactococcus lactis subsp. cremoris FAM 17873 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S092-A48,Leuconostoc mesenteroides DSM 20241 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S093-A48,Propionibacterium freudenreichii FAM 15217.1 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S105-A48,Lactobacillus curvatus DSM 20019 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S104-A48,Lactobacillus brevis DSM 20054 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S103-A48,Enterococcus durans FAM 19822 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S106-A48,Lactobacillus fermentum FAM 20347 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S107-A48,Lactobacillus paracasei FAM 18133.2 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S108-A48,Lactobacillus rhamnosus DSM 20021 (2),Unknown,1,Lbrhamn_trpD,Test,13.1339131424487,1830375.49412871,0.96,Pass,0.05,80.8288052568625,999,1
S117-A48,Propionibacterium freudenreichii FAM 15346 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S116-A48,Pediococcus acidilactici DSM 20284 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S115-A48,Lactococcus lactis subsp. cremoris FAM 23216 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S118-A48,Pediococcus stilesii DSM 18001 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S119-A48,Std_24 (10^8 c/ul) (2) ,Standard,100000000,Lbrhamn_trpD,Test,6.93959526124332,104027686.113138,0.97,Pass,0.05,80.0299738453705,999,1
S120-A48,7 Mock 10^2 (preamp),Unknown,1,Lbrhamn_trpD,Test,19.8048878313622,23600.0627317719,0.9,Pass,0.05,81.6317292072328,999,1
S129-A48,Lactobacillus curvatus FAM 18731 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S128-A48,Lactobacillus brevis CCUG 33268 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S127-A48,Enterococcus durans FAM 22256 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S130-A48,Lactobacillus helveticus DSM 20075 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S131-A48,Lactobacillus paracasei FAM 19331 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S132-A48,Lactobacillus rhamnosus FAM 19984 (2),Unknown,1,Lbrhamn_trpD,Test,14.4812102341036,760157.274996299,0.96,Pass,0.05,80.1213021092771,999,1
S141-A48,Streptococcus thermophilus DSM 20617 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S140-A48,Pediococcus acidilactici FAM 13881 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S139-A48,Lactococcus lactis subsp. lactis ATCC 19435 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S142-A48,Streptococcus salivarius DSM 20560 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S143-A48,Std_24 (10^7 c/ul) (2),Standard,10000000,Lbrhamn_trpD,Test,10.4837493663942,10309278.2939422,0.95,Pass,0.05,80.0540754862164,999,1
S144-A48,8 Mock 10^1 (preamp),Unknown,1,Lbrhamn_trpD,Test,23.570723692449,2023.94489416821,0.98,Pass,0.05,81.6389351235148,999,1
S153-A48,Lactobacillus curvatus FAM 18867 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S152-A48,Lactobacillus brevis CCUG 48612 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S151-A48,Enterococcus faecalis ATCC 19433 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S154-A48,Lactobacillus helveticus FAM 13019 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S155-A48,Lactobacillus paraplantarum DSM 10667 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S156-A48,Lactobacillus rhamnosus FAM 22674 (2),Unknown,1,Lbrhamn_trpD,Test,15.0477786247165,525311.273412061,0.96,Pass,0.05,80.1634938868902,999,1
S165-A48,Streptococcus thermophilus FAM 10792 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S164-A48,Pediococcus acidilactici FAM 19158 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S163-A48,Lactococcus lactis subsp. lactis FAM 17950 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S166-A48,Acidipropionibacterium acidipropionici DSM 4900 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S167-A48,Std_24 (10^6 c/ul) (2),Standard,1000000,Lbrhamn_trpD,Test,14.037155728157,1015516.03323613,0.96,Pass,0.05,80.1277884659525,999,1
S168-A48,9 Mock NTC (preamp),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S177-A48,Lactobacillus delbrueckii DSM 20081 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S176-A48,Lactobacillus casei ATCC 393 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S175-A48,Enterococcus faecalis FAM 22123 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S178-A48,Lactobacillus helveticus FAM 19190 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S179-A48,Lactobacillus paraplantarum DSM 10641 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S180-A48,Lactobacillus sakei FAM 14960 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S189-A48,Streptococcus thermophilus FAM 21476 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S188-A48,Pediococcus pentosaceus DSM 20336 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S187-A48,Lactococcus lactis subsp. lactis FAM 23201 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S190-A48,Acidipropionibacterium jensenii DSM 20535 (2),Unknown,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S191-A48,Std_24 (10^5 c/ul) (2),Standard,100000,Lbrhamn_trpD,Test,17.6824087215139,94216.8838140951,0.95,Pass,0.05,80.3769947202708,999,1
S192-A48,NTC (TE) (2),NTC,1,Lbrhamn_trpD,Test,999,-1,0,Flag,0.05,999,999,0
S001-A25,Clostridium tyrobutyricum DSM 2637 (1),Unknown,1,Lbdelbr_g3904,Test,25.994834267016,249.087561535177,0.84,Pass,0.05,82.68014894719,999,1
S002-A25,Enterococcus faecalis DSM 20376 (1),Unknown,1,Lbdelbr_g3904,Test,999,-1,0,Flag,0.05,999,999,0
S003-A25,Lactobacillus casei FAM 20446 (1),Unknown,1,Lbdelbr_g3904,Test,999,-1,0,Flag,0.05,999,999,0
S006-A25,Lactobacillus paraplantarum FAM 18197 (1),Unknown,1,Lbdelbr_g3904,Test,999,-1,0,Flag,0.05,999,999,0
S005-A25,Lactobacillus parabuchneri DSM 5707 (1),Unknown,1,Lbdelbr_g3904,Test,999,-1,0,Flag,0.05,999,999,0
S004-A25,Lactobacillus delbrueckii DSM 20074 (1),Unknown,1,Lbdelbr_g3904,Test,13.7344394906834,807961.009778851,0.95,Pass,0.05,82.8787499474451,999,1
S013-A25,Lactobacillus sakei DSM 15831 (1),Unknown,1,Lbdelbr_g3904,Test,999,-1,0,Flag,0.05,999,999,0
S014-A25,Leuconostoc mesenteroides DSM 20346 (1),Unknown,1,Lbdelbr_g3904,Test,999,-1,0,Flag,0.05,999,999,0
S015-A25,Pediococcus pentosaceus DSM 20333 (1),Unknown,1,Lbdelbr_g3904,Test,999,-1,0,Flag,0.05,999,999,0
S018-A25,Std_24 (10^4 c/ul) (1),Standard,10000,Lbdelbr_g3904,Test,20.1461254008606,11783.1304516144,0.91,Pass,0.05,82.2808236861285,999,1
S017-A25,Acidipropionibacterium thoenii DSM 20276 (1),Unknown,1,Lbdelbr_g3904,Test,28.4943636374378,47.9243113085759,0,Flag,0.05,999,999,0
S016-A25,Clostridium butyricum DSM 10702 (1),Unknown,1,Lbdelbr_g3904,Test,999,-1,0,Flag,0.05,999,999,0
S025-A25,Clostridium tyrobutyricum FAM 1550 (1),Unknown,1,Lbdelbr_g3904,Test,26.9869174491558,129.493158715913,0,Flag,0.05,999,999,0
S026-A25,Enterococcus faecium DSM 20477 (1),Unknown,1,Lbdelbr_g3904,Test,999,-1,0,Flag,0.05,999,999,0
S027-A25,Lactobacillus coryniformis FAM 20761 (1),Unknown,1,Lbdelbr_g3904,Test,999,-1,0,Flag,0.05,999,999,0
S030-A25,Lactobacillus plantarum DSM 20174 (1),Unknown,1,Lbdelbr_g3904,Test,999,-1,0,Flag,0.05,999,999,0
S029-A25,Lactobacillus parabuchneri FAM 21731 (1),Unknown,1,Lbdelbr_g3904,Test,27.9462780352868,68.7879640830497,0,Flag,0.05,999,999,0
S028-A25,Lactobacillus delbrueckii DSM 20072 (1),Unknown,1,Lbdelbr_g3904,Test,13.5780960922111,895700.534800605,0.95,Pass,0.05,82.6296076351015,999,1
S037-A25,Lactobacillus sakei DSM 20017 (1),Unknown,1,Lbdelbr_g3904,Test,999,-1,0,Flag,0.05,999,999,0
S038-A25,Leuconostoc mesenteroides DSM 20484 (1),Unknown,1,Lbdelbr_g3904,Test,25.7191462581998,298.745567772458,0.94,Pass,0.05,81.9335462852535,999,1
S039-A25,Pediococcus pentosaceus DSM 20280 (1),Unknown,1,Lbdelbr_g3904,Test,26.8142759164515,145.106407574433,0,Flag,0.05,999,999,0
S042-A25,Std_24 (10^3 c/ul) (1),Standard,1000,Lbdelbr_g3904,Test,23.5929381486098,1213.91627874978,0.88,Pass,0.05,82.3525765988043,999,1
S041-A25,Clostridium sporogenes DSM 795 (1),Unknown,1,Lbdelbr_g3904,Test,26.6704928282822,159.53724742419,0,Flag,0.05,999,999,0
S040-A25,Leuconostoc carnosum DSM 5576 (1),Unknown,1,Lbdelbr_g3904,Test,27.1356948215471,117.392701065356,0,Flag,0.05,999,999,0
S049-A25,Clostridium tyrobutyricum FAM 22550 (1),Unknown,1,Lbdelbr_g3904,Test,999,-1,0,Flag,0.05,999,999,0
S050-A25,Enterococcus faecium FAM 1711 (1),Unknown,1,Lbdelbr_g3904,Test,26.9285451859475,134.574578523996,0,Flag,0.05,999,999,0
S051-A25,Lactobacillus coryniformis DSM 20001 (1),Unknown,1,Lbdelbr_g3904,Test,999,-1,0,Flag,0.05,999,999,0
S054-A25,Lactobacillus plantarum ATCC 8014 (1),Unknown,1,Lbdelbr_g3904,Test,999,-1,0,Flag,0.05,999,999,0
S053-A25,Lactobacillus parabuchneri FAM 21823 (1),Unknown,1,Lbdelbr_g3904,Test,25.6941251802148,303.71540190882,0.94,Pass,0.05,81.920371756963,999,1
S052-A25,Lactobacillus fermentum DSM 20052 (1),Unknown,1,Lbdelbr_g3904,Test,999,-1,0,Flag,0.05,999,999,0
S061-A25,Lactococcus lactis subsp. cremoris DSM 20069 (1),Unknown,1,Lbdelbr_g3904,Test,999,-1,0,Flag,0.05,999,999,0
S062-A25,Leuconostoc mesenteroides DSM 20343 (1),Unknown,1,Lbdelbr_g3904,Test,999,-1,0,Flag,0.05,999,999,0
S063-A25,Propionibacterium freudenreichii DSM 20271 (1),Unknown,1,Lbdelbr_g3904,Test,27.6748515412992,82.2700015266377,0,Flag,0.05,999,999,0
S066-A25,0 Mock Fail,Unknown,1,Lbdelbr_g3904,Test,21.1559428064164,6054.48040197408,0.77,Pass,0.05,83.2786714131037,999,1
S065-A25,Lactobacillus buchneri DSM 20057 (1),Unknown,1,Lbdelbr_g3904,Test,27.13451661559,117.483939501409,0,Flag,0.05,999,999,0
S064-A25,Leuconostoc lactis DSM 20202 (1),Unknown,1,Lbdelbr_g3904,Test,999,-1,0,Flag,0.05,999,999,0
S073-A25,Enterococcus durans DSM 20633 (1),Unknown,1,Lbdelbr_g3904,Test,26.16450883634,222.721391773249,0,Flag,0.05,999,999,0
S074-A25,Enterococcus faecium FAM 19316 (1),Unknown,1,Lbdelbr_g3904,Test,999,-1,0,Flag,0.05,999,999,0
S075-A25,Lactobacillus coryniformis DSM 20004 (1),Unknown,1,Lbdelbr_g3904,Test,999,-1,0,Flag,0.05,999,999,0
S078-A25,Lactobacillus plantarum FAM 18858 (1),Unknown,1,Lbdelbr_g3904,Test,999,-1,0,Flag,0.05,999,999,0
S077-A25,Lactobacillus paracasei DSM 5622 (1),Unknown,1,Lbdelbr_g3904,Test,999,-1,0,Flag,0.05,999,999,0
S076-A25,Lactobacillus fermentum FAM 11660 (1),Unknown,1,Lbdelbr_g3904,Test,27.7782927333813,76.8455645632826,0,Flag,0.05,999,999,0
S085-A25,Lactococcus lactis subsp. cremoris FAM 17873 (1),Unknown,1,Lbdelbr_g3904,Test,999,-1,0,Flag,0.05,999,999,0
S086-A25,Leuconostoc mesenteroides DSM 20241 (1),Unknown,1,Lbdelbr_g3904,Test,999,-1,0,Flag,0.05,999,999,0
S087-A25,Propionibacterium freudenreichii FAM 15217.1 (1),Unknown,1,Lbdelbr_g3904,Test,999,-1,0,Flag,0.05,999,999,0
S090-A25,1 Mock 10^5,Unknown,1,Lbdelbr_g3904,Test,17.8581406105218,53269.2181588522,0.88,Pass,0.05,82.3464227253898,999,1
S089-A25,Clostridium beijerinckii DSM 791 (1),Unknown,1,Lbdelbr_g3904,Test,25.3463315074812,382.001718003867,0.86,Pass,0.05,81.8772000943217,999,1
S088-A25,Leuconostoc pseudomesenteroides DSM 20193 (1),Unknown,1,Lbdelbr_g3904,Test,26.1068829805371,231.347273179891,0.78,Pass,0.05,81.8681980472199,999,1
S100-A25,Lactobacillus fermentum FAM 20347 (1),Unknown,1,Lbdelbr_g3904,Test,999,-1,0,Flag,0.05,999,999,0
